YEAR_MONTH,Herkunftsland,LS,ASYLANTRÄGE insgesamt,ASYLANTRÄGE davon Erstanträge,ASYLANTRÄGE davon Folgeanträge,ENTSCHEIDUNGEN über Asylanträge insgesamt,ENTSCHEIDUNGEN über Asylanträge Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN über Asylanträge Anerkennungen als Flüchtling gem. § 3 I AsylG,ENTSCHEIDUNGEN über Asylanträge Gewährung von subsidiärem Schutz gem. § 4 I AsylG,ENTSCHEIDUNGEN über Asylanträge Feststellung eines Abschiebungsverbotes gem. § 60 V/VII AufenthG,ENTSCHEIDUNGEN über Asylanträge Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN über Asylanträge sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstanträgen,ANHÄNGIGE VERFAHREN aufgrund von Folgeanträgen,ENTSCHEIDUNGEN über Erstanträge Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN über Erstanträge Anerkennungen als Flüchtling gem. § 3 I AsylG,ENTSCHEIDUNGEN über Erstanträge Gewährung von subsidiärem Schutz gem. § 4 I AsylG,ENTSCHEIDUNGEN über Erstanträge Feststellung eines Abschiebungsverbotes gem. § 60 V/VII AufenthG,ENTSCHEIDUNGEN über Erstanträge Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN über Erstanträge formelle Verfahrenserledigungen (z.B. Rücknahmen),ENTSCHEIDUNGEN über Folgeanträge Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN über Folgeanträge Anerkennungen als Flüchtling gem. § 3 I AsylG,ENTSCHEIDUNGEN über Folgeanträge Gewährung von subsidiärem Schutz gem. § 4 I AsylG,ENTSCHEIDUNGEN über Folgeanträge Feststellung eines Abschiebungsverbotes gem. § 60 V/VII AufenthG,ENTSCHEIDUNGEN über Folgeanträge Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN über Folgeanträge kein weiteres Verfahren,ENTSCHEIDUNGEN über Folgeanträge formelle Verfahrenserledigungen (z.B. Rücknahmen)
201506,Portugal,153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Rumänien,154,2,1,1,1,0,0,0,0,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0
201506,Slowakische Republik,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Schweden,157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Schweiz,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Russische Föderation,160,593,535,58,476,0,15,8,45,98,310,5768,1063,0,8,8,6,87,198,0,7,0,39,11,36,76
201506,Spanien,161,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Türkei,163,152,134,18,94,2,6,0,1,19,66,2690,380,2,5,0,1,17,54,0,1,0,0,2,8,4
201506,Tschechische Republik,164,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Ungarn,165,0,0,0,3,0,0,0,0,0,3,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0
201506,Ukraine,166,636,631,5,49,0,4,0,0,1,44,4573,82,0,4,0,0,1,44,0,0,0,0,0,0,0
201506,Großbritannien mit Nordirland,168,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201506,Weißrußland,169,29,27,2,12,0,1,0,0,0,11,223,19,0,1,0,0,0,9,0,0,0,0,0,0,2
201506,Serbien,170,2240,1404,836,1888,0,0,0,6,1161,721,9617,5213,0,0,0,6,1053,152,0,0,0,0,108,489,80
201506,sonst. europ. Staatsangeh.,199,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Algerien,221,320,305,15,101,0,0,0,0,20,81,2799,191,0,0,0,0,19,73,0,0,0,0,1,1,7
201506,Angola,223,8,8,0,9,0,0,0,4,1,4,178,8,0,0,0,3,1,4,0,0,0,1,0,0,0
201506,Eritrea,224,1071,1063,8,524,3,406,15,2,3,95,16698,124,3,404,15,0,3,93,0,2,0,2,0,0,2
201506,Äthiopien,225,296,290,6,43,0,3,0,2,1,37,2218,73,0,3,0,1,1,33,0,0,0,1,0,3,1
201506,Botsuana,227,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0
201506,Benin,229,66,63,3,9,0,0,0,0,1,8,381,8,0,0,0,0,1,8,0,0,0,0,0,0,0
201506,Dschibuti,230,1,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Elfenbeinküste (Cote d Ivoire),231,54,52,2,35,0,0,0,0,2,33,294,22,0,0,0,0,2,32,0,0,0,0,0,0,1
201506,Nigeria,232,662,656,6,148,1,1,1,1,17,127,6985,181,1,1,1,1,16,120,0,0,0,0,1,3,4
201506,Simbabwe,233,0,0,0,1,0,0,0,0,0,1,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201506,Gabun,236,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Gambia,237,395,385,10,61,0,0,0,0,9,52,2801,89,0,0,0,0,9,52,0,0,0,0,0,0,0
201506,Ghana,238,133,127,6,86,0,0,0,0,19,67,1494,43,0,0,0,0,19,56,0,0,0,0,0,0,11
201506,Mauretanien,239,14,12,2,5,0,0,0,0,0,5,72,3,0,0,0,0,0,4,0,0,0,0,0,0,1
201506,Kenia,243,6,6,0,22,0,0,0,0,11,11,160,7,0,0,0,0,11,11,0,0,0,0,0,0,0
201506,Komoren,244,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Kongo,245,6,6,0,0,0,0,0,0,0,0,109,5,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,"Kongo, Dem. Republik",246,23,19,4,24,0,1,0,2,11,10,478,32,0,1,0,2,11,7,0,0,0,0,0,2,1
201506,Liberia,247,6,6,0,4,0,0,0,0,0,4,84,9,0,0,0,0,0,4,0,0,0,0,0,0,0
201506,Libyen,248,232,231,1,15,0,1,0,4,3,7,1138,37,0,1,0,4,3,6,0,0,0,0,0,0,1
201506,Mali,251,67,64,3,47,0,2,0,3,5,37,686,19,0,2,0,3,5,35,0,0,0,0,0,0,2
201506,Marokko,252,187,175,12,70,0,0,2,1,27,40,1828,90,0,0,2,1,27,32,0,0,0,0,0,2,6
201506,Mosambik,254,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Niger,255,28,25,3,10,0,0,0,0,0,10,127,13,0,0,0,0,0,7,0,0,0,0,0,0,3
201506,Malawi,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Sambia,257,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Burkina-Faso,258,21,20,1,13,0,0,0,0,0,13,188,8,0,0,0,0,0,13,0,0,0,0,0,0,0
201506,Guinea-Bissau,259,50,49,1,29,0,0,0,0,4,25,345,10,0,0,0,0,4,24,0,0,0,0,0,0,1
201506,Guinea,261,122,107,15,32,0,4,0,1,3,24,2111,81,0,4,0,1,3,20,0,0,0,0,0,1,3
201506,Kamerun,262,110,104,6,70,0,0,1,1,4,64,771,39,0,0,1,1,4,62,0,0,0,0,0,1,1
201506,Südafrika,263,4,4,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201506,Ruanda,265,3,3,0,6,0,0,0,0,5,1,47,0,0,0,0,0,5,1,0,0,0,0,0,0,0
201506,Namibia,267,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Senegal,269,182,181,1,44,0,0,0,0,7,37,1747,17,0,0,0,0,7,37,0,0,0,0,0,0,0
201506,Sierra Leone,272,38,38,0,11,0,0,0,2,5,4,486,38,0,0,0,2,5,4,0,0,0,0,0,0,0
201506,Somalia,273,625,590,35,230,0,45,18,13,20,134,7790,270,0,38,18,5,19,123,0,7,0,8,1,0,11
201506,Äquatorialguinea,274,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Sudan (ohne Südsudan),277,119,115,4,48,0,3,4,3,3,35,787,34,0,3,4,0,3,31,0,0,0,3,0,0,4
201506,Südsudan,278,5,5,0,3,0,0,0,0,0,3,36,5,0,0,0,0,0,3,0,0,0,0,0,0,0
201506,Swasiland,281,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201506,Tansania,282,4,4,0,1,0,0,0,0,0,1,75,2,0,0,0,0,0,1,0,0,0,0,0,0,0
201506,Togo,283,20,20,0,16,0,0,0,1,6,9,229,24,0,0,0,0,6,7,0,0,0,1,0,2,0
201506,Tschad,284,4,3,1,4,0,0,0,0,1,3,124,17,0,0,0,0,1,2,0,0,0,0,0,0,1
201506,Tunesien,285,200,192,8,40,0,0,0,1,11,28,705,104,0,0,0,1,11,19,0,0,0,0,0,0,9
201506,Uganda,286,10,9,1,2,0,0,0,0,0,2,145,9,0,0,0,0,0,1,0,0,0,0,0,1,0
201506,Ägypten,287,100,95,5,64,6,6,0,0,26,26,2833,55,6,6,0,0,26,24,0,0,0,0,0,0,2
201506,Zentralafrikanische Republik,289,2,2,0,1,0,0,0,0,0,1,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0
201506,Burundi,291,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,sonst. afrik. Staatsangeh.,299,10,10,0,8,0,0,0,0,6,2,62,11,0,0,0,0,6,2,0,0,0,0,0,0,0
201506,Argentinien,323,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Brasilien,327,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Dominikanische Republik,335,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Ecuador,336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,El Salvador,337,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Guatemala,345,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Honduras,347,0,0,0,3,0,0,3,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0
201506,Kolumbien,349,1,1,0,1,0,1,0,0,0,0,43,2,0,1,0,0,0,0,0,0,0,0,0,0,0
201506,Kuba,351,9,9,0,1,0,0,0,0,0,1,112,2,0,0,0,0,0,1,0,0,0,0,0,0,0
201506,Mexico,353,1,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Nicaragua,354,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201506,Jamaica,355,2,2,0,1,0,0,0,0,0,1,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0
201506,Paraguay,359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Peru,361,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Venezuela,367,4,4,0,1,0,0,0,0,0,1,26,2,0,0,0,0,0,1,0,0,0,0,0,0,0
201506,Vereinigte Staaten v. Amerika,368,1,1,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201506,Trinidad und Tobago,371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Jemen,421,39,39,0,1,1,0,0,0,0,0,327,28,1,0,0,0,0,0,0,0,0,0,0,0,0
201506,Armenien,422,240,225,15,54,0,1,0,3,25,25,3337,225,0,1,0,2,24,18,0,0,0,1,1,6,1
201506,Afghanistan,423,2086,2051,35,708,2,203,45,73,80,305,17433,809,2,185,40,64,78,290,0,18,5,9,2,3,12
201506,Bahrain,424,0,0,0,7,6,1,0,0,0,0,14,1,6,1,0,0,0,0,0,0,0,0,0,0,0
201506,Aserbaidschan,425,163,155,8,25,3,0,4,0,9,9,2212,230,3,0,4,0,9,5,0,0,0,0,0,2,2
201506,Bhutan,426,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Myanmar,427,11,11,0,2,0,2,0,0,0,0,152,1,0,2,0,0,0,0,0,0,0,0,0,0,0
201506,Georgien,430,433,394,39,234,0,0,0,0,141,93,2865,354,0,0,0,0,136,64,0,0,0,0,5,17,12
201506,Sri Lanka,431,56,50,6,13,0,3,0,0,7,3,887,152,0,3,0,0,7,1,0,0,0,0,0,1,1
201506,Vietnam,432,52,49,3,34,0,0,0,0,13,21,803,59,0,0,0,0,10,19,0,0,0,0,3,0,2
201506,Korea (Demokrat. Volksrepubl.),434,4,4,0,3,0,0,0,0,3,0,93,2,0,0,0,0,3,0,0,0,0,0,0,0,0
201506,Indien,436,270,265,5,52,0,0,0,1,37,14,2856,75,0,0,0,0,35,12,0,0,0,1,2,2,0
201506,Indonesien,437,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Irak,438,2083,1975,108,1410,17,1142,23,5,6,217,9195,2219,17,781,15,3,6,203,0,361,8,2,0,6,8
201506,"Iran, Islamische Republik",439,422,395,27,310,39,157,5,0,39,70,5381,537,39,148,5,0,35,61,0,9,0,0,4,6,3
201506,Israel,441,2,2,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Kasachstan,444,13,13,0,11,0,0,0,0,3,8,110,20,0,0,0,0,3,8,0,0,0,0,0,0,0
201506,Jordanien,445,15,12,3,5,0,3,0,0,0,2,169,27,0,3,0,0,0,0,0,0,0,0,0,2,0
201506,Kambodscha,446,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Kuwait,448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,"Laos, Demokratische Volksrepublik",449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Kirgisistan,450,7,7,0,4,0,0,0,0,0,4,97,21,0,0,0,0,0,0,0,0,0,0,0,0,4
201506,Libanon,451,83,70,13,43,0,1,0,0,15,27,896,145,0,1,0,0,14,21,0,0,0,0,1,5,1
201506,Oman,456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Mongolei,457,27,21,6,14,0,0,0,0,2,12,613,31,0,0,0,0,2,11,0,0,0,0,0,0,1
201506,Nepal,458,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Staatsangehörigkeit ohne Bezeichnung,459,32,32,0,10,0,7,0,0,0,3,204,1,0,7,0,0,0,3,0,0,0,0,0,0,0
201506,Bangladesch,460,63,59,4,25,0,1,0,1,8,15,920,42,0,1,0,1,8,14,0,0,0,0,0,1,0
201506,Pakistan,461,832,812,20,182,0,16,1,3,59,103,8579,407,0,15,1,2,56,96,0,1,0,1,3,5,2
201506,Philippinen,462,0,0,0,1,0,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201506,China (Taiwan),465,2,2,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Korea (Republik),467,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Vereinigte arabische Emirate,469,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Tadschikistan,470,30,30,0,14,0,0,0,0,6,8,339,38,0,0,0,0,6,7,0,0,0,0,0,0,1
201506,Turkmenistan,471,20,20,0,7,0,0,0,0,1,6,539,8,0,0,0,0,1,5,0,0,0,0,0,1,0
201506,Saudi Arabien,472,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,"Syrien, Arabische Republik",475,7562,7301,261,6339,97,5463,6,23,0,750,23612,1657,96,5139,6,15,0,738,1,324,0,8,0,2,10
201506,Thailand,476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Usbekistan,477,4,3,1,1,0,1,0,0,0,0,29,2,0,1,0,0,0,0,0,0,0,0,0,0,0
201506,China,479,70,66,4,24,0,2,0,0,14,8,859,53,0,2,0,0,14,5,0,0,0,0,0,1,2
201506,Malaysia,482,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,sonst. asiat. Staatsangeh.,499,394,380,14,229,6,185,3,1,13,21,1761,178,3,178,3,1,12,19,3,7,0,0,1,0,2
201506,Australien,523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,Staatenlos,997,313,306,7,165,4,146,0,0,2,13,1189,73,4,119,0,0,2,12,0,27,0,0,0,0,1
201506,Ungeklärt,998,570,533,37,321,7,176,0,1,65,72,3203,276,7,169,0,0,64,67,0,7,0,1,1,4,1
201506,ohne Angabe,999,1,1,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
